File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,NSNR,Label,dilation,lamin_dist,lamin_dist_norm,centr_dist,centr_dist_norm,xnorm,ynorm,znorm
11,Cy5,7,469.943,762.771,6.862,3.026,2.932,27.24,4.23,2,5,1372.33,0.284,3454.682,0.716,-0.676,-0.246,-0.701
11,Cy5,7,529,816,10,2.006,3.403,11.305,3.086,1,5,2000,0.455,2399.604,0.545,0.391,-0.302,-0.575
11,Cy5,7,528,816,11,2.006,3.871,12.591,3.088,1,5,2200,0.502,2181.055,0.498,0.381,-0.288,-0.535
11,Cy5,7,525.664,811.338,12.013,1.871,2.695,2.399,2.983,1,5,2230.267,0.513,2120.117,0.487,0.315,-0.322,-0.495
11,Cy5,7,476,766,10,1.603,3.768,23.387,2.702,2,5,1858.44,0.401,2778.219,0.599,-0.587,-0.284,-0.575
11,Cy5,7,532.216,821.892,9.893,1.559,2.75,14.76,2.633,1,5,1978.547,0.453,2390.046,0.547,0.477,-0.261,-0.579
11,Cy5,7,476,767,7,1.343,3.333,11.395,2.531,2,5,1400,0.31,3116.825,0.69,-0.578,-0.269,-0.695
11,Cy5,7,525.893,820.587,8.931,1.232,2.899,1.61,2.191,1,5,1786.215,0.446,2221.682,0.554,0.403,-0.192,-0.618
11,Cy5,7,474,757,6,0.854,2.58,5.218,1.83,2,5,1200,0.226,4107.968,0.774,-0.691,-0.385,-0.735
11,Cy5,7,464.531,751.668,7.883,0.837,2.396,5.503,1.766,2,5,866.885,0.166,4352.648,0.834,-0.832,-0.33,-0.66
11,Cy5,7,512.51,800.52,11.388,0.756,2.31,16.578,1.743,1,5,2266.859,0.526,2044.276,0.474,0.087,-0.295,-0.52
11,Cy5,8,533.465,74.397,8.399,3.34,3.352,8.254,4.562,2,5,1667.856,0.292,4034.388,0.708,0.82,-0.01,-0.717
11,Cy5,8,492.491,174.053,6.733,3.065,3.232,14.313,4.422,1,5,1346.7,0.239,4285.279,0.761,-0.245,-0.498,-0.783
11,Cy5,8,491.716,184.79,5.564,2.466,2.514,9.195,3.783,1,5,1112.78,0.194,4610.544,0.806,-0.356,-0.493,-0.83
11,Cy5,8,532.359,70.255,8.495,1.87,3.382,2.199,3.642,2,5,1251.228,0.222,4376.957,0.778,0.862,-0.034,-0.713
11,Cy5,8,533,66,10.653,1.841,3.661,2.943,3.264,2,5,772.369,0.146,4516.45,0.854,0.906,-0.031,-0.627
11,Cy5,8,541.796,83.041,11.714,1.641,2.85,11.356,2.708,2,5,2342.71,0.429,3113.775,0.571,0.741,0.137,-0.584
11,Cy5,8,494.422,183.987,7.445,1.606,4.303,10.975,2.952,1,5,1488.916,0.266,4099.081,0.734,-0.345,-0.451,-0.755
11,Cy5,8,523.86,69.378,8.02,1.45,2.113,6.401,2.491,2,5,990.248,0.177,4618.045,0.823,0.862,-0.171,-0.732
11,Cy5,8,536,78,12,1.305,2.95,6.194,2.758,2,5,2340,0.421,3218.198,0.579,0.786,0.036,-0.573
11,Cy5,8,501.258,177.247,7.123,1.105,2.845,10.703,2.613,1,5,1424.694,0.279,3678.004,0.721,-0.268,-0.353,-0.768
11,Cy5,8,504.452,178.967,8.05,1.038,4.593,12.361,2.217,1,5,1609.974,0.323,3378.573,0.677,-0.283,-0.3,-0.731
11,Cy5,8,537,68,10,0.966,2.989,13.334,2.517,2,5,1040,0.19,4436.992,0.81,0.89,0.036,-0.653
11,Cy5,8,538,68,9,0.945,2.747,8.871,2.247,2,5,1040,0.185,4586.153,0.815,0.891,0.052,-0.693
11,Cy5,8,499.205,182.005,12.529,0.929,3.802,5.564,2.257,1,5,2505.776,0.462,2912.928,0.538,-0.319,-0.378,-0.552
11,Cy5,8,543.815,74.942,5.189,0.86,2.634,14.242,1.897,2,5,1037.785,0.179,4759.924,0.821,0.826,0.156,-0.845
11,Cy5,9,706,521,9.799,3.543,3.189,26.282,4.729,1,5,1959.705,0.457,2331.076,0.543,0.493,0.457,-0.468
11,Cy5,9,702.46,518.034,9.34,2.673,3.137,2.184,4.3,1,5,1868.09,0.463,2162.883,0.537,0.514,0.359,-0.488
11,Cy5,9,704.297,513.313,10.89,2.615,2.661,6.781,3.749,1,5,2178.079,0.517,2036.348,0.483,0.573,0.368,-0.42
11,Cy5,9,663.746,624.603,9.158,2.613,3.037,21.227,3.594,2,5,1638.994,0.344,3120.988,0.656,-0.811,0.222,-0.496
11,Cy5,9,656.13,623.365,8.53,2.032,2.781,11.677,2.942,2,5,1706.088,0.348,3197.6,0.652,-0.823,0.046,-0.523
11,Cy5,9,690.976,514.109,11.541,1.612,3.066,17.836,2.612,1,5,2308.224,0.607,1491.776,0.393,0.518,0.08,-0.392
11,Cy5,9,660.044,610.546,9.435,1.573,2.986,27.758,2.507,2,5,1886.946,0.48,2040.213,0.52,-0.666,0.046,-0.484
11,Cy5,9,660,610,10,1.573,2.772,16.865,2.451,2,5,2000,0.511,1913.766,0.489,-0.66,0.042,-0.459
11,Cy5,9,703,521,8,1.536,6.426,4.551,3.285,1,5,1600,0.397,2433.434,0.603,0.482,0.391,-0.546
11,Cy5,9,671.151,607.595,11.458,1.355,2.657,18.647,2.266,2,5,2291.575,0.552,1857.43,0.448,-0.595,0.271,-0.396
11,Cy5,9,667.226,595.915,6.917,0.998,2.396,12.368,2.289,2,5,1383.444,0.358,2477.812,0.642,-0.478,0.106,-0.593
11,Cy5,9,697.304,505.57,8.761,0.742,2.177,20.265,1.645,1,5,1752.287,0.435,2274.918,0.565,0.635,0.162,-0.513
11,Cy5,9,646.924,614.771,8.986,0.791,2.115,9.914,1.686,2,5,1797.224,0.388,2836.866,0.612,-0.758,-0.214,-0.503
11,Cy5,9,660.058,630.034,6.564,0.745,3.448,2.117,1.807,2,5,1035.622,0.205,4012.705,0.795,-0.884,0.177,-0.608
11,Cy5,9,667.777,619.938,10.853,0.703,2.586,11.667,1.742,2,5,2080.014,0.453,2515.912,0.547,-0.745,0.279,-0.422
11,Cy5,9,663.512,592.726,6.013,0.683,2.575,1.613,1.62,2,5,1202.515,0.316,2597.485,0.684,-0.455,0.003,-0.632
11,Cy5,9,677,590,6,0.626,2.181,7.812,1.571,2,5,1200,0.282,3057.074,0.718,-0.378,0.281,-0.633
11,Cy5,9,681.709,531.103,14.847,0.736,2.589,16.95,1.673,1,5,2969.325,0.781,830.675,0.219,0.297,-0.01,-0.248
11,Cy5,9,702,512,14,0.552,7.526,1.259,1.813,1,5,2800,0.666,1407.196,0.334,0.58,0.308,-0.285
11,Cy5,10,786.921,257.134,8.465,2.612,2.954,18.908,3.824,2,5,1567.192,0.306,3552.913,0.694,0.338,0.612,-0.552
11,Cy5,10,769,181,10.967,2.256,3.151,27.269,3.408,1,5,2193.411,0.455,2623.547,0.545,-0.503,-0.306,-0.448
11,Cy5,10,797.575,259.868,7.073,1.897,2.729,6.586,2.778,2,5,1414.527,0.286,3538.107,0.714,0.463,0.499,-0.61
11,Cy5,10,808.755,266.019,6.574,1.821,2.911,24.511,2.594,2,5,1313.726,0.253,3886.099,0.747,0.622,0.431,-0.631
11,Cy5,10,792.279,255.156,11.325,1.636,2.47,29.4,2.874,2,5,2094.585,0.434,2727.936,0.566,0.371,0.503,-0.433
11,Cy5,10,795.064,266.651,6.147,1.232,2.438,7.311,2.079,2,5,1126.787,0.207,4308.74,0.793,0.499,0.641,-0.648
11,Cy5,10,771.317,171.496,7.474,1.183,2.892,5.647,2.08,1,5,983.502,0.198,3986.845,0.802,-0.566,-0.487,-0.593
11,Cy5,10,782.345,228.021,5.646,1.08,2.277,33.791,2.099,2,5,1129.231,0.269,3072.63,0.731,0.038,0.228,-0.669
11,Cy5,10,780.752,189.446,14.515,1.068,3.019,15.721,1.85,1,5,2698.409,0.592,1863.637,0.408,-0.318,-0.347,-0.3
11,Cy5,10,798.924,182.415,8.026,1.028,2.371,14.235,1.747,1,5,1127.397,0.221,3981.319,0.779,-0.21,-0.721,-0.57
11,Cy5,10,768.855,184.176,13.347,0.948,2.565,3.562,2.325,1,5,2578.195,0.561,2016.097,0.439,-0.477,-0.255,-0.348
11,Cy5,10,769,184,14,0.934,4.055,6.19,2.179,1,5,2560.703,0.569,1936.853,0.431,-0.477,-0.26,-0.321
11,Cy5,10,802.196,257.051,7.443,0.688,2.509,7.751,1.845,2,5,1488.673,0.32,3160.762,0.68,0.481,0.388,-0.594
11,Cy5,10,799.732,246.502,9.884,0.705,1.817,10.922,1.639,2,5,1976.839,0.465,2276.922,0.535,0.365,0.26,-0.493
11,Cy5,10,785.272,183.476,10.92,0.647,2.199,12.237,1.628,1,5,1798.633,0.378,2961.901,0.622,-0.329,-0.505,-0.449
11,Cy5,10,776.09,175.285,10.476,0.643,3.361,9.786,1.798,1,5,1176.305,0.252,3494.751,0.748,-0.487,-0.498,-0.468
11,Cy5,10,790,262,13,0.64,5.135,2.076,1.688,2,5,1198.541,0.268,3269.388,0.732,0.41,0.642,-0.363
11,Cy5,10,757.141,184.037,10.289,0.624,2.997,5.817,1.722,1,5,2057.774,0.469,2329.15,0.531,-0.588,-0.086,-0.476
11,Cy5,10,780.147,248.662,14.155,0.621,2.585,9.477,1.638,2,5,1894.468,0.426,2555.401,0.574,0.2,0.579,-0.315
11,Cy5,10,769.325,198.147,14.689,0.574,2.477,10.223,1.596,1,5,2937.78,0.699,1262.22,0.301,-0.349,-0.045,-0.292
11,a488,1,90.625,698.375,13,2.477,2.417,3.191,1.279,5,5,2378.564,0.464,2750.293,0.536,-0.851,-0.069,-0.538
11,a488,1,83.586,694.365,16.241,1.477,2.942,22.478,1.733,5,5,2550.113,0.55,2087.792,0.45,-0.843,-0.178,-0.408
11,a488,1,72,686,11.465,1.216,3.436,27.537,1.59,5,5,2292.998,0.485,2438.461,0.515,-0.822,-0.365,-0.6
11,a488,1,81.343,690.386,17.007,1.019,2.241,1.992,1.635,5,5,2928.952,0.644,1615.888,0.356,-0.827,-0.225,-0.378
11,a488,1,82.909,689.842,5.85,0.975,2.776,10.258,1.503,5,5,1170.06,0.254,3431.902,0.746,-0.821,-0.208,-0.824
11,a488,1,68.204,688.085,8.818,0.957,3.434,7.285,1.458,5,5,1763.583,0.358,3159.497,0.642,-0.84,-0.404,-0.705
11,a488,1,69,688,9,0.957,2.298,6.76,1.51,5,5,1800,0.368,3087.329,0.632,-0.838,-0.394,-0.698
11,a488,1,93,689,12,0.951,2.115,11.787,1.54,5,5,2400,0.526,2162.406,0.474,-0.797,-0.083,-0.578
11,a488,1,79.301,707.322,8.459,0.942,2.359,11.184,1.39,5,5,898.542,0.169,4407.787,0.831,-0.919,-0.172,-0.72
11,a488,1,92.222,690.303,11.662,0.895,3.352,7.906,1.402,5,5,2332.469,0.503,2305.215,0.497,-0.805,-0.087,-0.592
11,a488,1,77,697,10.163,0.874,2.286,11.609,1.469,5,5,2004.568,0.379,3280.52,0.621,-0.87,-0.25,-0.652
11,a488,1,92,696,17,0.663,1.817,5.73,1.359,5,5,2561.913,0.561,2002.049,0.439,-0.835,-0.063,-0.378
11,a488,1,55.566,687.339,12.317,0.626,3.022,5.37,1.174,5,5,1411.391,0.287,3509.6,0.713,-0.86,-0.569,-0.565
11,a488,1,74,697,13,0.603,5.869,4.522,1.279,5,5,1903.365,0.389,2992.023,0.611,-0.875,-0.288,-0.538
11,a488,1,80,699,10,0.571,3.791,4.582,1.294,5,5,1903.365,0.359,3392.05,0.641,-0.874,-0.202,-0.658
11,a488,2,160.427,626.889,6.471,3,2.374,29.005,2.422,1,5,1294.144,0.263,3632.083,0.737,-0.343,0.487,-0.799
11,a488,2,174.783,562.552,9.784,1.372,2.535,9.26,1.488,2,5,1236.205,0.233,4071.817,0.767,0.021,0.369,-0.667
11,a488,2,165,644,11.64,1.253,5.733,2.405,1.424,1,5,780,0.15,4424.676,0.85,-0.423,0.626,-0.592
11,a488,2,170.047,569.535,7.992,1.224,2.32,14.557,1.521,2,5,1598.424,0.311,3541.389,0.689,-0.024,0.341,-0.738
11,a488,2,181.703,562.592,10.691,1.12,2.542,11.988,1.261,2,5,953.856,0.175,4484.587,0.825,0.034,0.457,-0.63
11,a488,2,178.01,577.316,10.17,1.088,2.434,9.693,1.371,2,5,2027.661,0.383,3269.037,0.617,-0.05,0.479,-0.651
11,a488,2,167,631,11,1.08,2.287,13.267,1.431,1,5,2200,0.414,3118.349,0.586,-0.352,0.59,-0.618
11,a488,2,167.274,630.443,10.538,1.018,1.954,11.314,1.442,1,5,2107.547,0.402,3135.509,0.598,-0.348,0.591,-0.637
11,a488,2,169,584,11,1.002,2.935,11.921,1.446,2,5,2200,0.484,2348.617,0.516,-0.102,0.395,-0.618
11,a488,2,168.661,640.543,10.22,0.961,3.468,6.27,1.44,1,5,1228.484,0.227,4180.171,0.773,-0.398,0.656,-0.649
11,a488,2,168,641,10,0.961,4.684,11.564,1.471,1,5,1170,0.216,4252.07,0.784,-0.402,0.65,-0.658
11,a488,2,167,643,9,0.959,4.535,5.198,1.442,1,5,910,0.166,4579.618,0.834,-0.414,0.646,-0.698
11,a488,2,177.316,591.76,10.411,0.74,2.265,8.23,1.368,2,5,2082.27,0.434,2712.183,0.566,-0.127,0.538,-0.642
11,a488,2,179.533,603.553,10.318,0.731,1.695,10.523,1.396,1,5,2063.685,0.438,2645.662,0.562,-0.184,0.621,-0.645
11,a488,2,180.696,587.028,9.453,0.673,2.223,8.607,1.357,2,5,1890.594,0.368,3247.023,0.632,-0.095,0.559,-0.68
11,a488,2,170.305,577.524,10.159,0.663,3.291,5.092,1.241,2,5,2031.734,0.422,2778.796,0.578,-0.066,0.382,-0.652
11,a488,2,181,569,10,0.629,2.21,5.8,1.118,2,5,1466.765,0.268,4014.935,0.732,0,0.478,-0.658
11,a488,2,155.782,617.161,8.646,0.58,3.451,6.717,1.249,1,5,1729.267,0.37,2941.924,0.63,-0.301,0.382,-0.712
11,a488,2,169,645,10.811,0.571,6.489,2.289,1.228,1,5,650,0.124,4611.988,0.876,-0.421,0.681,-0.626
11,a488,3,203.821,508.907,13.94,3.371,2.277,13.124,2.384,2,5,2705.547,0.529,2405.661,0.471,0.358,0.488,-0.5
11,a488,3,179.671,445.579,5.426,1.249,2.833,18.453,1.511,1,5,1085.199,0.247,3314.801,0.753,0.642,-0.118,-0.841
11,a488,3,169.783,402.995,12.471,1.183,2.803,10.399,1.342,1,5,2211.687,0.451,2693.543,0.549,0.846,-0.443,-0.559
11,a488,3,203,519,10,1.168,2.37,12.831,1.33,2,5,2000,0.366,3463.539,0.634,0.303,0.525,-0.658
11,a488,3,167.318,413.078,13.877,0.951,3.19,15.492,1.362,1,5,2775.325,0.6,1850.619,0.4,0.789,-0.428,-0.503
11,a488,3,175.693,407.649,14.467,0.712,3.77,10.47,1.191,1,5,2870.563,0.606,1867.34,0.394,0.833,-0.346,-0.479
11,a488,3,209,521,9,0.766,2.07,5.801,1.193,2,5,1286.934,0.237,4137.596,0.763,0.304,0.611,-0.698
11,a488,3,163.501,412.958,14.63,0.681,2.989,1.617,1.216,1,5,2915.309,0.601,1935.888,0.399,0.782,-0.477,-0.473
11,a488,3,225,493,14,0.6,2.261,3.631,1.908,2,5,130,0.027,4759.632,0.973,0.482,0.684,-0.498
11,a488,3,207,498,12,0.782,3.331,1.601,1.591,2,5,2205.675,0.429,2932.03,0.571,0.421,0.477,-0.578
11,a488,3,223,505,16,0.584,1.261,1.692,1.655,2,5,390,0.084,4268.231,0.916,0.415,0.715,-0.418
11,a488,4,242.851,244.138,8.861,1.865,2.794,31.465,1.856,2,5,1772.144,0.35,3286.343,0.65,-0.278,0.667,-0.459
11,a488,4,232.11,223.941,11.562,1.51,2.428,24.15,1.657,1,5,2312.342,0.548,1905.179,0.452,-0.048,0.4,-0.336
11,a488,4,228.189,254.497,6.63,1.495,2.624,5.709,1.743,2,5,1325.954,0.315,2883.221,0.685,-0.425,0.395,-0.561
11,a488,4,234.129,237.219,6.219,1.354,2.115,20.963,1.752,2,5,1243.82,0.293,3001.266,0.707,-0.206,0.473,-0.579
11,a488,4,228.596,250.605,8.569,1.015,2.801,4.116,1.389,2,5,1713.842,0.414,2424.697,0.586,-0.377,0.394,-0.472
11,a488,4,241,200,8.826,0.905,3.277,11.916,1.366,1,5,1765.203,0.386,2802.219,0.614,0.257,0.521,-0.461
11,a488,4,240,197,10.815,0.673,4.609,6.864,1.305,1,5,2162.973,0.473,2410.539,0.527,0.292,0.494,-0.37
11,a488,4,236,200,8,0.645,5.343,1.622,1.244,1,5,1600,0.38,2615.645,0.62,0.25,0.42,-0.498
11,a488,4,235.112,194.714,12.586,0.579,2.138,3.524,1.307,1,5,2517.205,0.59,1748.529,0.41,0.313,0.389,-0.29
11,a488,4,234.67,248.19,7.789,0.544,8.069,4.138,1.221,2,5,1557.79,0.355,2824.28,0.645,-0.339,0.511,-0.508
11,a488,4,229.058,263.374,8.211,0.521,3.162,4.904,1.097,2,5,1642.264,0.347,3088.644,0.653,-0.532,0.435,-0.489
11,a488,4,239,195,13,0.511,2.803,6.804,1.286,1,5,2600,0.565,2001.225,0.435,0.315,0.469,-0.271
11,a488,4,225.813,222.339,11.465,0.489,1.886,1.406,1.228,1,5,2292.926,0.573,1711.104,0.427,-0.037,0.268,-0.341
11,a488,4,243.044,224.396,8.043,0.463,3.429,6.128,1.074,1,5,1608.642,0.328,3290.595,0.672,-0.037,0.622,-0.496
11,a488,4,236,240,13,0.429,4.413,10.995,1.132,2,5,2600,0.565,2005.443,0.435,-0.237,0.518,-0.271
11,a488,4,238,193,11.767,0.427,2.712,1.967,1.242,1,5,2353.435,0.529,2098.527,0.471,0.338,0.443,-0.327
11,a488,5,340,905,12,1.619,3.176,2.542,1.63,2,5,1381.919,0.325,2865.833,0.675,-0.572,0.473,-0.466
11,a488,5,416.444,870.343,6.003,1.503,2.469,9.878,1.585,1,5,1200.577,0.243,3747.044,0.757,0.505,-0.297,-0.706
11,a488,5,344.155,906.513,12.487,1.418,3.701,25.651,1.588,2,5,1404.263,0.337,2763.837,0.663,-0.514,0.506,-0.447
11,a488,5,432.854,871.164,7.483,1.003,3.319,5.364,1.373,1,5,1467.583,0.241,4634.28,0.759,0.736,-0.278,-0.647
11,a488,5,419.999,876.65,6.602,0.894,2.178,9.634,1.407,1,5,1320.47,0.264,3687.453,0.736,0.555,-0.157,-0.682
11,a488,5,429,867,6,0.625,2.415,1.651,1.126,1,5,1170,0.194,4861.975,0.806,0.682,-0.371,-0.706
11,a488,5,358.886,906.737,13.799,0.621,2.554,3.214,1.271,2,5,1839.914,0.445,2296.334,0.555,-0.306,0.511,-0.394
11,a488,5,364,915,9,0.666,4.673,2.227,1.14,2,5,910,0.197,3708.275,0.803,-0.234,0.695,-0.586
11,a488,5,430,888,24,0.65,7.731,1.495,1.412,1,5,2532.39,0.57,1907.511,0.43,0.696,0.096,0.014
11,a488,6,422.508,479.715,6.634,4.671,3.126,12.728,2.684,2,5,1326.73,0.256,3851.291,0.744,0.61,-0.228,-0.863
11,a488,6,390.357,389.516,10.371,1.635,3.52,15.211,1.679,1,5,2074.292,0.449,2547.116,0.551,-0.468,-0.124,-0.713
11,a488,6,396,383,14.062,1.463,3.277,11.719,1.625,1,5,2812.379,0.568,2140.594,0.432,-0.523,-0.217,-0.565
11,a488,6,391,386,17,1.285,3.06,7.405,1.681,1,5,3400,0.704,1431.223,0.296,-0.505,-0.144,-0.448
11,a488,6,414,481,8.947,1.02,1.645,5.374,1.489,2,5,1789.444,0.369,3055.489,0.631,0.599,-0.116,-0.77
11,a488,6,390.64,399.795,17.174,0.975,2.752,9.643,1.442,1,5,3434.797,0.747,1165.203,0.253,-0.355,-0.093,-0.441
11,a488,6,414.946,480.456,8.939,0.926,3.267,3.703,1.435,2,5,1787.894,0.368,3071.28,0.632,0.596,-0.13,-0.77
11,a488,6,411.424,479.405,10.209,0.918,2.835,3.025,1.437,2,5,2041.847,0.431,2691.556,0.569,0.574,-0.089,-0.72
11,a488,6,410.278,400.063,14.155,0.915,2.147,9.304,1.304,1,5,2831.049,0.557,2250.647,0.443,-0.296,-0.341,-0.562
11,a488,6,412,480,10.402,0.897,3.933,4.399,1.438,2,5,2080.314,0.436,2688.644,0.564,0.583,-0.094,-0.712
11,a488,6,387,404,19,0.868,3.544,4.928,1.373,1,5,3800,0.826,800,0.174,-0.32,-0.033,-0.368
11,a488,6,425.997,483.998,7.825,0.858,2.764,12.138,1.389,2,5,1565.097,0.279,4046.789,0.721,0.667,-0.258,-0.815
11,a488,6,396.502,418.568,5.966,0.849,2.321,7.872,1.335,1,5,1193.241,0.259,3406.759,0.741,-0.133,-0.105,-0.889
11,a488,6,396.84,377.933,11.748,0.775,2.836,4.751,1.389,1,5,2349.625,0.447,2910.565,0.553,-0.576,-0.245,-0.658
11,a488,6,424,496,10,0.756,3.195,8.378,1.167,2,5,1315.295,0.231,4389.305,0.769,0.792,-0.192,-0.728
11,a488,6,432,483,11,0.743,4.205,6.654,1.135,2,5,1400.143,0.254,4106.495,0.746,0.673,-0.337,-0.688
11,a488,6,415,483,15,0.742,2.778,4.516,1.348,2,5,3000,0.579,2181.055,0.421,0.624,-0.122,-0.528
11,a488,6,419,484,15,0.587,3.441,8.321,1.188,2,5,2807.721,0.528,2508.964,0.472,0.646,-0.169,-0.528
11,a488,6,386,382,18,0.711,3.171,1.296,1.375,1,5,3273.316,0.663,1660.602,0.337,-0.563,-0.094,-0.408
11,a488,6,389,405,21,0.562,2.512,7.305,1.333,1,5,4200,0.913,400,0.087,-0.303,-0.055,-0.288
11,a488,6,416,475,12,0.52,4.461,2.005,1.154,2,5,2400,0.496,2436.904,0.504,0.54,-0.162,-0.648
11,a488,6,398,380,11,0.5,4.828,5.441,1.245,1,5,2200,0.432,2888.893,0.568,-0.55,-0.253,-0.688
11,a488,6,396.342,480.21,12.164,0.586,2.649,5.446,1.208,2,5,2432.737,0.491,2521.081,0.509,0.539,0.104,-0.641
11,a488,6,400.108,499.68,9.442,0.477,2.084,4.377,1.029,2,5,1194.512,0.214,4394.286,0.786,0.763,0.122,-0.75
11,a488,6,378.211,386.733,8.14,0.475,1.31,6.569,1.219,1,5,1628.065,0.341,3144.853,0.659,-0.534,0.02,-0.802
11,a488,7,475.15,762.32,6.037,2.038,2.34,12.243,2.009,2,5,1207.349,0.248,3653.809,0.752,-0.63,-0.325,-0.734
11,a488,7,471.373,757.094,6.75,1.983,2.913,7.812,1.919,2,5,1333.008,0.252,3951.263,0.748,-0.715,-0.347,-0.705
11,a488,7,529.104,812.894,12.779,0.77,3.695,7.321,1.309,1,5,2008.401,0.476,2209.964,0.524,0.363,-0.348,-0.464
11,a488,7,534.83,812.348,9.649,0.817,1.998,11.033,1.4,1,5,1381.227,0.308,3108.138,0.692,0.413,-0.435,-0.589
11,a488,7,532.142,822.584,11.002,0.727,2.728,9.573,1.298,1,5,2200.335,0.501,2190.403,0.499,0.482,-0.251,-0.535
11,a488,7,525.215,825.453,10.814,0.682,2.339,9.528,1.321,1,5,2162.886,0.557,1721.769,0.443,0.442,-0.113,-0.542
11,a488,7,542.83,835.105,8.121,0.613,2.062,9.9,1.204,1,5,1609.732,0.309,3595.195,0.691,0.702,-0.219,-0.65
11,a488,7,478,758,7,0.71,2.866,3.44,1.243,2,5,1010.05,0.202,3989.599,0.798,-0.643,-0.427,-0.695
11,a488,7,538,822,7,0.571,2.84,7.37,1.205,1,5,1400,0.3,3270.291,0.7,0.533,-0.34,-0.695
11,a488,7,537.605,822.129,7.086,0.571,3.124,7.375,1.242,1,5,1417.251,0.305,3221.93,0.695,0.531,-0.333,-0.692
11,a488,7,526.264,816.758,12.937,0.534,2.525,2.889,1.304,1,5,2556.948,0.595,1738.891,0.405,0.371,-0.253,-0.458
11,a488,8,523.136,68.707,8.577,2.072,2.932,10.591,1.878,2,5,885.468,0.161,4623.923,0.839,0.868,-0.184,-0.71
11,a488,8,493.333,182.769,5.721,2.027,3.395,11.658,1.871,1,5,1144.121,0.204,4461.788,0.796,-0.333,-0.47,-0.824
11,a488,8,498,177,13.103,1.618,3.296,3.775,1.834,1,5,2614.096,0.477,2866.393,0.523,-0.269,-0.406,-0.529
11,a488,8,499,178,15,1.572,2.998,7.596,1.882,1,5,2860,0.531,2523.192,0.469,-0.278,-0.388,-0.453
11,a488,8,535,68,7.478,1.404,3.392,11.268,1.623,2,5,1040,0.18,4743.506,0.82,0.888,0.004,-0.754
11,a488,8,498.982,181.74,12.997,1.344,2.998,7.112,1.81,1,5,2599.456,0.476,2857.161,0.524,-0.317,-0.382,-0.533
11,a488,8,536,67,7,1.265,3.256,10.795,1.497,2,5,910,0.156,4914.316,0.844,0.899,0.018,-0.773
11,a488,8,538.521,76.741,12.554,1.243,2.891,23.657,1.591,2,5,2142.37,0.392,3317.207,0.608,0.802,0.074,-0.551
11,a488,8,485.703,186.207,6.923,0.977,2.21,6.592,1.314,1,5,1256.038,0.203,4928.237,0.797,-0.377,-0.586,-0.776
11,a488,8,492,177,7.635,0.965,3.75,2.329,1.513,1,5,1526.903,0.267,4198.674,0.733,-0.276,-0.501,-0.747
11,a488,8,530,69,10,0.957,5.087,5.704,1.449,2,5,1040,0.195,4291.783,0.805,0.872,-0.074,-0.653
11,a488,8,494,187,13,0.936,2.654,3.409,1.415,1,5,2215.604,0.4,3317.906,0.6,-0.376,-0.453,-0.533
11,a488,8,501.709,188.536,7.117,0.92,2.227,13.277,1.452,1,5,1423.353,0.277,3711.504,0.723,-0.384,-0.328,-0.768
11,a488,8,495.182,162.283,7.415,0.89,1.521,13.71,1.332,1,5,1482.917,0.278,3848.334,0.722,-0.121,-0.475,-0.756
11,a488,8,487,174,11,0.745,2.835,3.563,1.253,1,5,1484.891,0.263,4162.031,0.737,-0.25,-0.586,-0.613
11,a488,8,494.277,175.174,6.832,0.676,9.929,2.856,1.393,1,5,1366.5,0.248,4138.463,0.752,-0.254,-0.468,-0.779
11,a488,8,517.336,173.235,6.93,0.676,2.786,9.192,1.307,1,5,1386.077,0.289,3413.923,0.711,-0.21,-0.104,-0.776
11,a488,8,498.011,172.569,7.546,0.664,2.502,11.947,1.472,1,5,1509.122,0.286,3758.365,0.714,-0.224,-0.413,-0.751
11,a488,8,501.792,175.946,5.682,0.653,2.476,8.559,1.405,1,5,1136.426,0.225,3905.278,0.775,-0.254,-0.347,-0.825
11,a488,8,527,66,13,0.771,4.85,3.803,1.249,2,5,650,0.132,4284.857,0.868,0.9,-0.127,-0.533
11,a488,8,536,65,11,0.516,11.426,2.202,1.091,2,5,650,0.124,4609.045,0.876,0.92,0.015,-0.613
11,a488,9,661,624,6.919,2.521,3.093,37.648,2.23,2,5,1383.87,0.291,3373.763,0.709,-0.813,0.157,-0.593
11,a488,9,707.617,510.665,8.618,1.789,2.66,16.572,1.807,1,5,1723.597,0.389,2707.279,0.611,0.614,0.423,-0.519
11,a488,9,706.322,510.492,8.177,1.743,2.753,12.684,1.765,1,5,1635.491,0.379,2683.979,0.621,0.611,0.393,-0.538
11,a488,9,706.783,519.819,10.473,1.502,2.437,7.624,1.819,1,5,2094.503,0.477,2293.718,0.523,0.508,0.466,-0.438
11,a488,9,660.174,610.429,9.473,1.273,3.062,11.749,1.544,2,5,1894.682,0.483,2025.836,0.517,-0.664,0.048,-0.482
11,a488,9,663.74,625.61,9.2,1.075,3.607,7.52,1.503,2,5,1510.589,0.319,3218.549,0.681,-0.822,0.229,-0.494
11,a488,9,670.036,624.134,6.317,1.019,2.729,9.346,1.402,2,5,1262.268,0.26,3582.528,0.74,-0.784,0.357,-0.619
11,a488,9,698.229,516.929,10.042,0.964,2.674,10.973,1.398,1,5,2008.307,0.522,1841.009,0.478,0.512,0.258,-0.457
11,a488,9,650.39,601.129,6.174,0.935,2.072,18.206,1.461,2,5,1234.806,0.313,2708.809,0.687,-0.594,-0.229,-0.625
