File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,Label,dilation,lamin_dist,lamin_dist_norm,centr_dist,centr_dist_norm,compartment,xnorm,ynorm,znorm
1,a700,8,251.101,571.845,42.094,3.851,3.137,12.748,0,5,3455.086,0.687,1574.572,0.313,0,-0.063,-0.382,0.001
1,a700,8,260,584,41,2.34,3.733,4.22,0,5,2813.432,0.559,2221.441,0.441,1,0.133,-0.416,-0.026
1,a700,8,263,584,43,2.346,3.135,1.266,0,5,2428.6,0.484,2590.232,0.516,0,0.152,-0.46,0.024
1,a700,9,639.113,346,38,8.955,8.005,6.852,1,5,1300,0.216,4732.382,0.784,2,-0.713,-0.41,0.015
1,a700,9,633,346,37,7.955,3.296,2.6,1,5,1300,0.209,4927.119,0.791,2,-0.771,-0.344,-0.01
1,a700,9,643.28,422.564,35.382,7.489,3.168,8.641,2,5,1611.555,0.324,3363.465,0.676,1,-0.098,0.598,-0.05
1,a700,9,638,351,38,6.57,3.542,2.52,1,5,1950,0.32,4149.566,0.68,2,-0.686,-0.329,0.015
1,a700,9,639,416,35.817,6.203,3.029,2.681,2,5,2015.363,0.409,2915.042,0.591,1,-0.188,0.554,-0.039
1,a700,9,644.321,414.308,35.846,5.777,2.889,16.717,2,5,2528.843,0.512,2410.75,0.488,1,-0.15,0.473,-0.039
1,a700,9,641,377,39,4.75,3.166,19.288,1,5,4013.191,0.798,1015.332,0.202,0,-0.462,-0.004,0.04
1,a700,9,643,415,38,4.004,3.812,9.661,2,5,2233.965,0.454,2684.12,0.546,0,-0.158,0.497,0.015
1,a700,9,634.491,358.946,39.37,3.707,1.729,7.409,1,5,2793.822,0.45,3411.494,0.55,2,-0.66,-0.182,0.049
1,a700,9,623.138,400.831,40.379,3.661,2.845,19.772,2,5,1961.209,0.398,2966,0.602,0,-0.453,0.518,0.075
1,a700,9,652.212,351.771,39.12,3.515,2.797,6.073,1,5,1438.412,0.265,3989.976,0.735,2,-0.545,-0.474,0.043
1,a700,9,657.889,422.686,34.896,3.477,3.09,21.694,2,5,2508.379,0.508,2425.306,0.492,1,0.042,0.44,-0.062
1,a700,9,629.46,413.123,35.855,3.156,2.717,22.337,2,5,1612.511,0.326,3333.702,0.674,1,-0.3,0.618,-0.038
1,a700,9,656,413,34,3.156,2.929,11.546,2,5,3469.251,0.704,1456.159,0.296,1,-0.049,0.328,-0.085
1,a700,9,638.67,372.374,39.437,2.451,2.836,1.106,1,5,3510.704,0.677,1672.834,0.323,2,-0.519,-0.043,0.051
1,a700,10,780.433,750.683,42,10.287,2.838,9.013,2,5,1044.517,0.152,5832.318,0.848,1,-0.379,-0.525,-0.006
1,a700,10,765.403,729.581,42.195,9.287,2.77,12.718,1,5,747.335,0.132,4928.387,0.868,2,-0.568,-0.378,-0.001
1,a700,10,749,733,38.859,8.287,4.139,9.663,1,5,2426.883,0.387,3851.466,0.613,2,-0.565,-0.156,-0.085
1,a700,10,750,734,39,8.287,3.977,24.732,1,5,2380.462,0.381,3871.55,0.619,2,-0.555,-0.167,-0.081
1,a700,10,750,736,35,6.582,3.783,11.987,1,5,2390.021,0.346,4525.318,0.654,2,-0.539,-0.162,-0.181
1,a700,10,749,737,35.247,6.582,3.829,7.406,1,5,2560.703,0.367,4413.553,0.633,2,-0.533,-0.147,-0.175
1,a700,10,749,736,35.656,6.582,4.149,6.171,1,5,2510.717,0.366,4350.154,0.634,2,-0.541,-0.149,-0.165
1,a700,10,775.713,751.598,33.029,5.692,2.865,15.731,2,5,1220.786,0.158,6504.837,0.842,1,-0.378,-0.461,-0.231
1,a700,10,774,752,34,5.657,3.015,12.006,2,5,1381.919,0.182,6214.314,0.818,1,-0.377,-0.438,-0.206
1,a700,10,766.372,756.768,37.076,4.671,3.08,6.677,2,5,2534.104,0.328,5190.726,0.672,1,-0.35,-0.327,-0.129
1,a700,10,772.715,758.75,35.45,4.631,3.296,8.891,2,5,2157.668,0.264,6011.263,0.736,1,-0.325,-0.405,-0.17
1,a700,10,747,728,36,3.022,4.075,1.783,1,5,2040.49,0.317,4397.84,0.683,2,-0.607,-0.142,-0.156
1,a700,10,766,748,39,2.126,2.788,9.956,2,5,1890.45,0.284,4765.637,0.716,1,-0.421,-0.343,-0.081
1,a700,10,783,761,43,2.242,2.696,10.646,2,5,1694.993,0.214,6219.526,0.786,0,-0.293,-0.534,0.019
1,a700,10,759,733,40,2.073,3.039,15.391,1,5,1411.382,0.239,4484.373,0.761,2,-0.55,-0.287,-0.056
1,a700,11,863.609,199.141,37.154,9.368,2.989,16.502,2,5,2553.54,0.452,3090.414,0.548,1,0.185,0.524,-0.059
1,a700,11,840.811,176.762,36.171,8.041,2.662,34.484,1,5,1954.777,0.342,3752.703,0.658,1,-0.203,0.647,-0.084
1,a700,11,856.785,200.814,34.176,7.44,2.974,5.534,2,5,1964.153,0.347,3693.958,0.653,1,0.158,0.635,-0.134
1,a700,11,843.692,164.907,34.984,4.376,3.971,11.88,1,5,2496.298,0.442,3151.031,0.558,1,-0.309,0.501,-0.114
1,a700,11,842.122,163.089,35.343,4.376,3.638,10.649,1,5,2360.599,0.419,3277.695,0.581,1,-0.339,0.507,-0.105
1,a700,11,853.006,167.628,35.158,3.46,3.04,13.051,1,5,3650.235,0.646,2002.422,0.354,1,-0.219,0.394,-0.109
1,a700,11,860.912,159.198,35.838,3.157,2.318,29.543,1,5,4840.263,0.857,808.228,0.143,1,-0.255,0.207,-0.092
1,a700,11,857.592,186.421,36.423,3.137,3.093,6.849,2,5,3451.613,0.597,2331.548,0.403,1,0.011,0.496,-0.078
1,a700,11,836.616,172.053,36.733,3.031,2.9,1.405,1,5,1510.039,0.264,4211.18,0.736,1,-0.281,0.664,-0.07
1,a700,11,836.134,182.208,36.289,2.884,3.083,3.654,1,5,1200.487,0.21,4518.095,0.79,1,-0.177,0.761,-0.081
1,a700,11,860.828,186.621,34.618,2.476,2.714,7.13,2,5,3808.676,0.657,1984.567,0.343,1,0.034,0.452,-0.123
1,a700,11,876.84,191.394,40.704,2.443,3.03,32.625,2,5,4479.686,0.793,1165.973,0.207,0,0.192,0.269,0.029
1,a700,11,851.096,175.324,36.546,1.903,2.229,3.585,1,5,3265.939,0.574,2428.157,0.426,1,-0.15,0.489,-0.075
1,a700,11,831.825,166.636,35.624,2.789,2.995,3.868,1,5,948.829,0.168,4690.967,0.832,1,-0.37,0.684,-0.098
1,a700,12,529.119,711.18,39.597,10.489,2.61,2.457,1,5,2241.088,0.493,2305.163,0.507,1,0.329,0.335,-0.09
1,a700,12,527.426,705.935,40.532,9.489,2.714,12.683,1,5,2067.899,0.457,2452.261,0.543,1,0.289,0.285,-0.067
1,a700,12,543.292,699.137,36.512,7.916,2.94,12.505,1,5,3940.521,0.866,612.08,0.134,1,0.413,0.129,-0.167
1,a700,12,537.671,711.881,43.544,7.67,3.201,11.449,1,5,3451.723,0.763,1069.507,0.237,0,0.416,0.299,0.008
1,a700,12,546,730,39,5.51,2.951,6.085,2,5,2089.593,0.457,2483.647,0.543,2,0.579,0.457,-0.105
1,a700,12,529.821,725.993,40.28,5.409,2.835,12.601,2,5,1830.999,0.382,2959.529,0.618,1,0.403,0.495,-0.073
1,a700,12,545,735,39,4.269,3.381,1.777,2,5,1443.918,0.315,3144.281,0.685,2,0.591,0.517,-0.105
1,a700,12,543,705,38,4.121,3.366,4.606,1,5,3908.376,0.857,650,0.143,1,0.437,0.195,-0.13
1,a700,12,540,709,38,3.147,3.12,1.721,1,5,3475.816,0.77,1040,0.23,1,0.425,0.255,-0.13
1,a700,13,399.051,503.923,44.936,16.424,5.6,13.076,1,5,2353.717,0.455,2816.797,0.545,0,-0.095,0.388,0.07
1,a700,13,397.754,501.588,45,15.424,2.619,2.048,1,5,2661.046,0.516,2500.954,0.484,0,-0.11,0.357,0.072
1,a700,13,397.754,505.739,45.284,14.424,4.035,2.534,1,5,2131.403,0.414,3016,0.586,0,-0.111,0.412,0.079
1,a700,13,395.16,501.588,43,13.424,8.953,0.774,1,5,2653.515,0.51,2546.485,0.49,0,-0.141,0.356,0.022
1,a700,13,395.16,507.555,44.33,12.424,4.104,0.689,1,5,1881.422,0.365,3276.715,0.635,0,-0.143,0.435,0.055
1,a700,13,423.305,513.728,43.111,11.424,2.597,11.737,2,5,799.183,0.15,4512.107,0.85,0,0.199,0.524,0.024
1,a700,13,394.24,509.627,44.134,10.424,3.719,3.561,1,5,1610.121,0.312,3546.62,0.688,0,-0.155,0.463,0.05
1,a700,13,430.895,507.362,42.212,10.347,3.261,7.211,2,5,1515.746,0.287,3770.244,0.713,0,0.293,0.442,0.002
1,a700,13,408.462,501.4,44.784,9.258,3.029,23.778,1,5,2307.811,0.45,2815.87,0.55,0,0.021,0.357,0.066
1,a700,13,429.583,502.238,45.336,8.703,3.156,11.903,2,5,2160.776,0.41,3114.893,0.59,0,0.278,0.373,0.08
1,a700,13,442.617,503.336,43.564,8.667,2.501,9.356,2,5,1430.478,0.276,3756.913,0.724,0,0.437,0.391,0.036
1,a700,13,403.1,491.537,41.407,7.105,2.469,10.49,1,5,3632.074,0.707,1503.128,0.293,1,-0.042,0.225,-0.018
1,a700,13,402,503,44,6.319,3.113,5.622,1,5,2334.095,0.453,2813.432,0.547,0,-0.058,0.377,0.047
1,a700,13,423,499,48,5.199,2.694,3.507,2,5,2684.12,0.515,2524.143,0.485,0,0.199,0.329,0.147
1,a700,13,436,502,46,4.171,3.416,10.728,2,5,1789.413,0.347,3368.234,0.653,0,0.356,0.372,0.097
1,a700,13,393,476,43,3.313,2.776,4.69,1,5,5980,1,0,0,0,-0.162,0.017,0.022
1,a700,13,411.53,492.407,50.181,3.24,3.168,17.697,1,5,3638.412,0.708,1499.109,0.292,0,0.06,0.239,0.201
1,a700,13,403,508,37,3.206,2.884,6.913,1,5,1690,0.325,3512.093,0.675,1,-0.047,0.443,-0.128
1,a700,13,422.885,492.24,39.858,2.915,2.916,4.191,2,5,3353.979,0.647,1826.839,0.353,1,0.199,0.239,-0.057
1,a700,13,398,495,43,2.877,2.899,2.897,1,5,3447.738,0.668,1709.883,0.332,0,-0.105,0.27,0.022
1,a700,13,422,488,39,2.734,2.974,2.959,2,5,3900,0.75,1300,0.25,1,0.189,0.183,-0.078
1,a700,14,464.65,672.687,39.844,5.765,3.276,17.136,0,5,1754.67,0.164,8939.65,0.836,1,-0.474,0.239,-0.084
1,a700,14,450.521,694.759,44.07,3.891,3.288,11.011,0,5,1916.093,0.153,10637.179,0.847,2,-0.512,0.555,0.022
1,ir800,1,409.408,848.325,35.157,6.529,3.53,43.118,2,5,1360.622,0.214,5002.408,0.786,1,-0.053,-0.764,-0.11
1,ir800,1,505,811,39,1.613,3.223,3.15,1,5,1768.191,0.286,4411.009,0.714,1,0.222,0.614,-0.014
1,ir800,2,128.264,518.281,37.969,3.268,3.404,29.223,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,ir800,2,124.014,519.203,39.476,1.566,3.531,1.662,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,ir800,3,154.859,187.882,42.604,2.421,2.815,11.502,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,ir800,3,137.594,233.778,40.792,1.549,3.443,37.395,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,ir800,4,131.563,100.63,39.798,4.816,3.405,64.583,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,ir800,4,130.006,99.061,39.332,4.411,3.755,24.142,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,ir800,5,395.233,344.715,36.277,4.506,2.941,35.089,1,5,2171.181,0.441,2756.888,0.559,2,0.788,-0.033,-0.027
1,ir800,5,399.733,320.719,38.171,3.656,3.049,53.007,2,5,2107.186,0.442,2663.309,0.558,2,0.624,-0.41,0.021
1,ir800,5,392.354,320.256,35.043,1.595,2.54,7.819,2,5,2849.733,0.605,1863.927,0.395,2,0.567,-0.308,-0.058
1,ir800,6,716.014,566.126,36.746,3.526,3.072,30.922,2,5,4193.032,0.699,1803.598,0.301,1,-0.382,-0.268,-0.04
1,ir800,6,715.469,621.68,36.451,1.563,2.899,12.911,1,5,3677.111,0.612,2330.61,0.388,1,0.066,0.408,-0.047
1,ir800,6,714.216,562.237,37.211,1.485,3.111,0.991,2,5,3675.651,0.613,2319.516,0.387,1,-0.431,-0.296,-0.028
1,ir800,8,270.543,576.229,42,2.005,3.618,21.546,0,5,1240.963,0.246,3804.898,0.754,1,0.108,-0.629,-0.001
1,ir800,8,268.519,594.847,42.098,1.005,2.595,8.99,0,5,2233.823,0.445,2785.216,0.555,0,0.312,-0.456,0.001
1,ir800,9,635.528,410.714,35.485,8.293,3.133,62.669,2,5,2291.351,0.468,2607.626,0.532,1,-0.261,0.519,-0.048
1,ir800,9,636.994,355.325,37.861,3.868,3.394,76.93,1,5,2512.221,0.407,3665.357,0.593,2,-0.663,-0.259,0.012
1,ir800,10,773.742,738.765,40.612,3.72,2.824,37.884,2,5,562.265,0.094,5436.08,0.906,1,-0.483,-0.465,-0.041
1,ir800,10,755,729,41,2.72,3.677,25.951,1,5,1681.487,0.29,4121.031,0.71,2,-0.588,-0.244,-0.031
1,ir800,10,754.285,727.873,40.423,2.323,3.707,10.237,1,5,1667.058,0.285,4189.884,0.715,2,-0.598,-0.237,-0.046
1,ir800,10,759,742,40,2.31,2.93,5.839,1,5,2073.089,0.333,4155.984,0.667,1,-0.479,-0.266,-0.056
1,ir800,10,765.236,748.446,40.59,2.017,3.006,15.91,2,5,2084.795,0.318,4462.192,0.682,1,-0.418,-0.332,-0.042
1,ir800,10,737.24,741.644,42.73,1.832,2.563,22.286,1,5,4415.02,0.637,2514.928,0.363,2,-0.513,0.017,0.012
1,ir800,11,864.174,192.43,38.095,7.139,3.352,65.62,2,5,3253.439,0.577,2388.915,0.423,1,0.118,0.457,-0.036
1,ir800,11,860,195,41,2.369,3.136,2.423,2,5,2676.864,0.472,2991.321,0.528,0,0.118,0.538,0.037
1,ir800,11,876.15,201.736,35.069,2.078,3.301,30.949,2,5,3671.824,0.649,1984.106,0.351,1,0.296,0.371,-0.112
1,ir800,11,834,173,37,1.539,2.962,8.442,1,5,1170,0.204,4566.684,0.796,1,-0.288,0.71,-0.063
1,ir800,11,833.923,174.388,37.492,1.43,3.679,6.549,1,5,1138.86,0.199,4598.08,0.801,1,-0.274,0.723,-0.051
1,ir800,12,542,714,38,3.656,3.261,50.125,1,5,3705.267,0.809,872.067,0.191,1,0.467,0.3,-0.13
1,ir800,12,527.66,715.369,44.205,3.089,3.099,24.184,1,5,2170.58,0.479,2363.482,0.521,0,0.334,0.389,0.025
1,ir800,12,537.992,710.792,39.007,1.84,2.962,1.128,1,5,3277.879,0.726,1237.106,0.274,1,0.414,0.285,-0.105
1,ir800,12,541,713,43,1.56,3.671,12.613,1,5,3790.791,0.839,728.08,0.161,1,0.453,0.294,-0.005
1,ir800,12,540,712,44,1.423,3.529,34.647,1,5,3747.226,0.827,783.964,0.173,0,0.439,0.288,0.02
1,ir800,12,533.027,702.881,39.992,1.04,2.873,13.766,1,5,2723.221,0.603,1790.372,0.397,1,0.33,0.223,-0.08
1,ir800,13,396.288,506.127,46.443,6.485,3.609,62.01,1,5,2122.742,0.412,3025.041,0.588,0,-0.129,0.417,0.108
1,ir800,13,433.388,506.667,44.129,4.875,3.228,50.052,2,5,1526.629,0.288,3766.31,0.712,0,0.323,0.433,0.05
1,ir800,13,404.785,503.434,46.302,4.417,2.748,100.079,1,5,2234.537,0.436,2885.284,0.564,0,-0.025,0.383,0.104
1,ir800,13,428.142,488.223,39.763,3.87,3.04,55.744,2,5,3896.632,0.746,1329.045,0.254,1,0.264,0.188,-0.059
1,ir800,13,429.201,502.573,42.215,2.405,2.907,3.591,2,5,2140.742,0.407,3118.203,0.593,0,0.273,0.378,0.002
1,ir800,14,446.773,703.32,44.241,3.094,2.82,7.87,0,5,799.386,0.066,11265.794,0.934,2,-0.51,0.669,0.026
1,ir800,14,455.71,697.688,35.007,2.094,2.964,41.412,0,5,1701.468,0.137,10688.16,0.863,1,-0.448,0.561,-0.205
1,ir800,14,457.299,655.033,49.309,1.572,2.64,9.866,0,5,3330.483,0.263,9330.19,0.737,2,-0.625,0.081,0.153
1,ir800,14,454.331,637.254,42.16,1.109,2.983,15.864,0,5,2487.708,0.201,9919.22,0.799,2,-0.735,-0.101,-0.026
1,tmr,1,503.3,813.629,36,8.581,5.109,6.512,1,5,2085.242,0.335,4131.508,0.665,1,0.191,0.585,-0.089
1,tmr,1,420.335,869.533,33.679,7.581,2.822,11.345,2,5,1064.368,0.171,5174.281,0.829,1,-0.361,-0.667,-0.147
1,tmr,1,417.157,868.108,34.073,6.581,2.008,9.439,2,5,1116.426,0.173,5329.915,0.827,1,-0.334,-0.706,-0.137
1,tmr,1,405.38,857.667,31,5.581,2.401,2.115,2,5,885.231,0.13,5908.732,0.87,1,-0.168,-0.84,-0.214
1,tmr,1,402.165,859.877,32.848,4.581,3.039,6.815,2,5,413.901,0.061,6380.433,0.939,1,-0.19,-0.889,-0.168
1,tmr,1,504,812,36,3.581,3.713,12.797,1,5,1903.076,0.306,4310.371,0.694,1,0.211,0.598,-0.089
1,tmr,1,504.033,811.103,36.364,3.581,4.465,6.934,1,5,1849.183,0.298,4361.904,0.702,1,0.223,0.6,-0.08
1,tmr,1,412.819,848.432,35.21,3.555,2.661,20.807,2,5,1802.424,0.283,4577.359,0.717,1,-0.062,-0.718,-0.109
1,tmr,1,416.776,861.042,32.736,2.01,1.889,12.048,2,5,1930.178,0.287,4795.114,0.713,1,-0.24,-0.695,-0.171
1,tmr,1,512,817,36,1.823,2.847,12.925,1,5,1177.2,0.19,5011.836,0.81,1,0.126,0.694,-0.089
1,tmr,1,508.606,820.04,35.383,1.476,2.446,2.838,1,5,1663.804,0.271,4483.018,0.729,1,0.093,0.641,-0.105
1,tmr,1,427,843,39,1.424,3.037,11.009,2,5,3661.912,0.589,2554.095,0.411,1,-0.023,-0.514,-0.014
1,tmr,1,507.029,823.711,35.674,1.405,2.095,4.151,1,5,2010.278,0.328,4126.759,0.672,1,0.048,0.611,-0.097
1,tmr,1,492,820,38,1.332,2.48,4.599,1,5,3802.065,0.611,2423.262,0.389,1,0.132,0.417,-0.039
1,tmr,1,410,855,32,1.178,1.955,12.391,2,5,1560,0.231,5205.632,0.769,1,-0.143,-0.772,-0.189
1,tmr,1,427,849,31,1.113,2.335,13.716,2,5,3682.621,0.559,2906.888,0.441,1,-0.103,-0.528,-0.214
1,tmr,1,499,819,34,1.279,2.255,2.67,1,5,2786.27,0.452,3380,0.548,1,0.129,0.514,-0.139
1,tmr,2,126.378,580.341,33.152,4.6,3.072,45.792,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,2,124.776,580.927,33.581,4.196,3.376,17.512,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,2,131.016,538.662,35.674,1.894,2.611,14.217,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,2,127,515,36,1.152,3.197,7.628,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,2,124,521,39,1.168,2.603,11.274,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,2,138,522,36,1.138,2.57,8.969,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,3,153.97,197.225,41.588,4.244,2.836,27.361,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,3,139.973,239.867,34.947,3.089,2.842,23.675,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,3,132,224,42,2.099,2.46,15.577,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,3,142.654,231.488,37.363,1.937,3.321,15.508,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,3,157,188,43,1.549,2.805,9.865,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,3,166,196,44,1.529,2.77,13.31,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,3,140.611,229.899,34.679,1.465,1.536,14.662,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,3,132.448,231.756,39.266,1.393,2.036,8.07,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,3,175,194,44,1.38,2.061,12.065,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,3,140,236,38,1.26,3.629,1.331,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,3,160,201,40,1.134,1.824,7.957,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,3,152,188,39,0.994,3.35,2.709,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,138.627,101.18,37,7.667,3.051,3.887,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,137.151,105.901,38,6.667,2.922,5.797,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,134.79,108.557,38,5.667,3.469,5.593,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,224.909,116.578,36.242,4.667,2.997,6.068,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,224,118,36,3.103,2.886,3.173,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,228,121,36,2.617,2.557,16.712,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,127.854,108.55,36.245,2.521,3.281,3.087,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,205,122,41,2.243,2.57,34.382,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,132.155,107.297,36.423,2.081,3.047,9.743,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,225,122,39,2.041,3.363,3.75,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,231,108,36,1.953,2.924,7.931,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,196,127,37,1.84,2.554,6.975,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,222,127,38,1.839,2.271,2.575,2,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,192,107,33,1.629,2.675,7.91,0,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,193,112,38,1.522,2.797,9.236,0,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,4,127,96,40,1.355,2.423,9.493,1,5,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,tmr,5,384,336,36,2.784,2.437,14.309,1,5,3744.062,0.791,990.051,0.209,2,0.636,0.019,-0.034
1,tmr,5,401,347,34,2.556,3.732,16.444,1,5,1467.14,0.297,3464.693,0.703,2,0.848,-0.089,-0.084
1,tmr,5,407,330,33,2.345,2.524,20.947,2,5,1360.147,0.287,3382.499,0.713,2,0.752,-0.397,-0.109
1,tmr,5,390,348,34,2.136,2.036,15.73,1,5,2180.367,0.448,2684.12,0.552,2,0.777,0.086,-0.084
1,tmr,5,380,321,40,1.33,2.682,6.534,2,5,4286.654,0.912,411.096,0.088,0,0.485,-0.116,0.066
1,tmr,5,402,318,36,1.263,3.244,5.906,2,5,1664.812,0.351,3081.85,0.649,2,0.618,-0.479,-0.034
1,tmr,5,384,332,37,1.027,2.266,2.75,1,5,4237.216,0.885,551.543,0.115,2,0.603,-0.033,-0.009
1,tmr,5,383,324,34,1.089,2.091,6.566,2,5,4110.961,0.876,581.378,0.124,2,0.531,-0.121,-0.084
1,tmr,5,399,349,37,1.128,3.474,4.561,1,5,1420.317,0.289,3497.942,0.711,2,0.85,-0.033,-0.009
1,tmr,6,710.242,624.57,36.146,2.48,2.555,13.838,1,5,2949.856,0.49,3065.232,0.51,1,0.041,0.498,-0.055
1,tmr,6,720,556,33,2.236,2.857,11.795,2,5,2990,0.489,3120,0.511,1,-0.427,-0.432,-0.133
1,tmr,6,706.658,553.717,34.451,2.224,2.39,19.542,2,5,2462.88,0.41,3536.933,0.59,2,-0.571,-0.32,-0.097
1,tmr,6,716.562,621.264,32.617,2.017,2.718,15.228,1,5,3844.677,0.638,2180.292,0.362,1,0.073,0.391,-0.143
1,tmr,6,703,632,37,1.993,4.274,6.569,1,5,1628.895,0.269,4416.877,0.731,1,0.034,0.663,-0.033
1,tmr,6,699,575,37,1.689,2.372,16.405,2,5,5092.396,0.813,1173.371,0.187,1,-0.469,0.018,-0.033
1,tmr,6,713,559,34,1.599,2.773,8.324,2,5,3315.554,0.548,2733.093,0.452,1,-0.468,-0.322,-0.108
1,tmr,6,706.88,637.175,33.575,1.577,3.387,5.936,1,5,1426.893,0.237,4601.355,0.763,1,0.112,0.685,-0.119
1,tmr,6,705,633,35,1.426,3.25,3.047,1,5,1741.551,0.287,4329.215,0.713,1,0.06,0.654,-0.083
1,tmr,6,709,637,36,1.352,2.385,9.731,1,5,1578.132,0.262,4437.173,0.738,1,0.131,0.661,-0.058
1,tmr,6,700,562,35,1.249,2.813,10.314,2,5,3468.833,0.573,2585.227,0.427,2,-0.566,-0.15,-0.083
1,tmr,6,711,578,33,1.003,2.131,9.581,2,5,5677.693,0.936,390,0.064,1,-0.332,-0.072,-0.133
1,tmr,6,703,617,33,0.862,2.728,11.926,1,5,3146.967,0.523,2869.93,0.477,1,-0.089,0.482,-0.133
1,tmr,8,269.01,576.235,39.181,3.926,3.154,17.223,0,5,1366.265,0.271,3678.01,0.729,1,0.099,-0.607,-0.072
1,tmr,8,233,585,42,1.672,2.191,11.507,0,5,5098.255,1,0,0,1,-0.023,-0.019,-0.001
1,tmr,8,265.161,581.468,38.601,1.235,2.823,1.313,0,5,2021.571,0.403,2996.32,0.597,1,0.136,-0.511,-0.086
1,tmr,8,266.413,588.334,39.23,0.931,2.651,3.549,0,5,2158.225,0.43,2858.425,0.57,1,0.223,-0.476,-0.07
1,tmr,8,270,580,43,0.958,3.965,8.221,0,5,1435.897,0.285,3595.622,0.715,0,0.149,-0.592,0.024
1,tmr,9,650.752,413.128,33,5.853,2.765,9.409,2,5,3205.224,0.648,1744.23,0.352,1,-0.098,0.387,-0.11
1,tmr,9,641.549,416.105,34.914,4.853,4.151,2.057,2,5,2280.828,0.456,2718.361,0.544,1,-0.163,0.528,-0.062
1,tmr,9,645,414,34.673,3.853,3.335,27.801,2,5,2688.218,0.542,2271.665,0.458,1,-0.146,0.461,-0.068
1,tmr,9,622.192,393.946,33.362,3.664,2.567,24.756,2,5,2292.789,0.465,2640.987,0.535,2,-0.514,0.434,-0.101
1,tmr,9,643.557,360.213,35.841,3.366,2.21,34.724,1,5,2974.86,0.518,2762.974,0.482,2,-0.564,-0.263,-0.039
1,tmr,9,635,352,37.93,2.327,3.048,10.837,1,5,2088.924,0.335,4155.346,0.665,2,-0.707,-0.283,0.013
1,tmr,9,636,352,39,1.945,3.599,8.832,1,5,2093.633,0.335,4154.251,0.665,2,-0.698,-0.294,0.04
1,tmr,9,630,411,38,1.857,2.44,4.736,2,5,1760.369,0.358,3156.264,0.642,0,-0.311,0.583,0.015
1,tmr,9,643,419,37,1.805,3.336,2.234,2,5,1867.217,0.378,3073.256,0.622,1,-0.127,0.552,-0.01
1,tmr,9,642,420,38,1.753,2.805,2.722,2,5,1630.46,0.331,3296.134,0.669,0,-0.129,0.576,0.015
